"","country","date","changeFX","diffInt"
"1699","Saudi.Arabia",2009-07-31,-2.66656000442825e-05,-0.000133338667077477
"1700","Saudi.Arabia",2009-08-31,3.99981334257027e-05,-6.66644445432049e-05
"1701","Saudi.Arabia",2009-09-30,-1.33325333814613e-05,-0.000186674134174142
"1702","Saudi.Arabia",2009-10-30,-3.99986667164431e-05,-0.000200017335502588
"1703","Saudi.Arabia",2009-11-30,0,-5.33340444665926e-05
"1704","Saudi.Arabia",2009-12-31,0.000186646758221061,-0.000119983202495642
"1705","Saudi.Arabia",2010-01-29,-0.00015998080264505,-5.86660409123532e-05
"1706","Saudi.Arabia",2010-02-26,-2.66659555760412e-05,-0.000186681601736946
"1707","Saudi.Arabia",2010-03-31,2.66659555759436e-05,-0.00020001200138668
"1708","Saudi.Arabia",2010-04-30,9.33252452131233e-05,-0.000133324445234385
"1709","Saudi.Arabia",2010-05-31,-7.99925340727275e-05,-0.000333371118480627
"1710","Saudi.Arabia",2010-06-30,6.66608894141983e-05,-0.000293341157867656
"1711","Saudi.Arabia",2010-07-30,-9.33264894585092e-05,-0.000133338667077477
"1712","Saudi.Arabia",2010-08-31,1.33328889038033e-05,-0.000320038407340185
"1713","Saudi.Arabia",2010-09-30,2.66652445219263e-05,-0.00024001280183491
"1714","Saudi.Arabia",2010-10-29,-2.66652445219611e-05,-0.00020001200138668
"1715","Saudi.Arabia",2010-11-30,9.33252452131233e-05,-0.000239996801194589
"1716","Saudi.Arabia",2010-12-31,-6.66600006912321e-05,-0.000160002133703103
"1717","Singapore",2000-01-31,0.020379162336652,-0.00167758114539984
"1718","Singapore",2000-02-29,0.0136684370969055,-0.00281768061977881
"1719","Singapore",2000-03-31,-0.00768741774268639,-0.00301535717443408
"1720","Singapore",2000-04-28,-0.00175541297271421,-0.00331441780531503
"1721","Singapore",2000-05-31,0.0149390984208092,-0.00343886249685004
"1722","Singapore",2000-06-30,-0.00242620418246383,-0.00367940385836536
"1723","Singapore",2000-07-31,0.00288767165719677,-0.00358195541570335
"1724","Singapore",2000-08-31,-0.00735105906302711,-0.00325865868807985
"1725","Singapore",2000-09-29,0.0109776928626683,-0.00345363838358823
"1726","Singapore",2000-10-31,0.00869620446835849,-0.00328079603883785
"1727","Singapore",2000-11-30,-0.000854822676358481,-0.00305483229013253
"1728","Singapore",2000-12-29,-0.0114680155916412,-0.00326368218992165
"1729","Singapore",2001-01-31,0.00557841398296087,-0.00198051127467232
"1730","Singapore",2001-02-28,0.000401364645163403,-0.00272671341858303
"1731","Singapore",2001-03-30,0.0344269047489009,-0.00188491019328697
"1732","Singapore",2001-04-30,0.00882277573110598,-0.00175833882326933
"1733","Singapore",2001-05-31,-0.00699669548485838,-0.0013554073137107
"1734","Singapore",2001-06-29,0.00727115685614356,-0.00112577065391185
"1735","Singapore",2001-07-31,-0.0110931350871351,-0.000943893909783596
"1736","Singapore",2001-08-31,-0.0340948529267127,-0.00097664673261534
"1737","Singapore",2001-09-28,0.0141967662767205,-0.00053796170443875
"1738","Singapore",2001-10-31,0.0322527747113977,-0.00131643922253451
"1739","Singapore",2001-11-30,0.00377513784418324,-0.000764818392922151
"1740","Singapore",2001-12-31,0.00832046565426105,-0.000270819229820571
"1741","Singapore",2002-01-31,-0.00548482191755086,-0.00076265188639632
"1742","Singapore",2002-02-28,-0.00245345378365363,-0.000819157405934612
"1743","Singapore",2002-03-29,0.00652921411970555,-8.13526229889934e-05
"1744","Singapore",2002-04-30,-0.0176172627291538,-0.000938785722093759
"1745","Singapore",2002-05-31,-0.0137833560973495,-0.00095182112950076
"1746","Singapore",2002-06-28,-0.0113122741622442,-0.000792707136238997
"1747","Singapore",2002-07-31,-0.00260697228974193,-0.000908368405823629
"1748","Singapore",2002-08-30,-0.00700438500492772,-0.000771770393750659
"1749","Singapore",2002-09-30,0.0155367153382444,-0.000253225104401759
"1750","Singapore",2002-10-31,-0.00654814645719353,-0.000640177685328243
"1751","Singapore",2002-11-29,0.000339750852645451,-0.000566315566160473
"1752","Singapore",2002-12-31,-0.0181677757515934,-0.000461334417962361
"1753","Singapore",2003-01-31,0.00270604995714062,-0.000431325758272219
"1754","Singapore",2003-02-28,0,-0.00041982132331237
"1755","Singapore",2003-03-31,0.0148104352250546,-0.000339972238875353
"1756","Singapore",2003-04-30,0.00590272136788037,-0.000490095296726732
"1757","Singapore",2003-05-30,-0.0233615547095247,-0.000547826727461418
"1758","Singapore",2003-06-30,0.0151049902458508,-0.000363495926032523
"1759","Singapore",2003-07-31,-0.00164814904746222,-0.000284438378343511
"1760","Singapore",2003-08-29,-0.00296212122024292,-0.000136925341671476
"1761","Singapore",2003-09-30,-0.0139886524700365,-0.000364533762466576
"1762","Singapore",2003-10-31,0.00714803447038403,-0.000201059873435155
"1763","Singapore",2003-11-28,-0.00981277174597119,-0.000417732761544293
"1764","Singapore",2003-12-31,-0.0149904187721534,-0.000382808938846402
"1765","Singapore",2004-01-30,-0.00203350938735899,-0.000289152931458422
"1766","Singapore",2004-02-27,0.00435666403971092,-0.000323153985684903
"1767","Singapore",2004-03-31,-0.0153917497671876,-0.000399781617160603
"1768","Singapore",2004-04-30,0.0149216730772728,-0.000393859326771614
"1769","Singapore",2004-05-31,-0.000411498447990994,-0.000441079180862708
"1770","Singapore",2004-06-30,0.0126783656651377,-0.000476179424109865
"1771","Singapore",2004-07-30,-0.000987453611834281,-0.000290613195884382
"1772","Singapore",2004-08-31,-0.0048351486486282,-0.000309545991953009
"1773","Singapore",2004-09-30,-0.0169907357334298,-0.000475285180049791
"1774","Singapore",2004-10-29,-0.0109590956031268,-0.000570647700608057
"1775","Singapore",2004-11-30,-0.0172932427814506,-0.000886321670516089
"1776","Singapore",2004-12-31,-0.00263069498018762,-0.000888657419782454
"1777","Singapore",2005-01-31,0.00256959456163071,-0.000672351114842651
"1778","Singapore",2005-02-28,-0.007451622158939,-0.000628102044123258
"1779","Singapore",2005-03-31,0.0151816585197644,-0.000703576136549508
